Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-03-03,283.813,295.265,279.191,294.206,774910.4785838
2020-03-04,288.91,292.86,281.408,284.387,428714.42328721
2020-03-05,291.513,293.919,283.041,286.317,315512.83334797
2020-03-06,283.427,283.714,272.272,282.081,378272.49960501
2020-03-09,255.911,273.232,249.655,259.761,734033.19310336
2020-03-10,264.571,269.382,257.841,260.048,472278.13244765
2020-03-11,260.721,261.394,232.819,241.479,828641.98312425
2020-03-12,219.358,226.088,197.414,207.906,1385792.5140907
2020-03-13,221.278,243.41,215.309,234.65,1285163.2657362
2020-03-16,226.959,261.681,213.577,242.44,1020891.5140738
2020-03-17,252.06,262.453,245.518,258.415,894953.91175769
2020-03-18,259.276,270.54,245.617,248.507,743298.77849983
2020-03-19,248.507,263.126,246.775,263.126,532131.12667485
2020-03-20,270.342,272.559,246.676,256.396,971500.31646421
2020-03-23,247.349,261.681,240.519,255.139,456319.21990566
